どいたま,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
嬉しいです！ありがとうございますまた観に来ていただけたら尚のこと嬉しくなる予定です！！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
今日は子どもの七五三のお参り～年子でちょうどいいから、二人同時にやっちまおう作戦🌟晴れて良かった😂,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
いいね✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
いえーい！褒められるのはなんでもうれしいー🙌Thank you so much !!!!!、、、Why🤷‍♀️ #peing #質問箱,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
聴いて下さり、ありがとうございます普段のとちょっと違った雰囲気の素敵な伴奏があったので、お風呂掃除のついでに つい歌ってしまいましたw,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
M-1当たってて良かった〜でも場所がなぁ…。誰にも会いませんように👏笑,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
オープン記念で作ったステッカーもそうですが、デザインのひきだしからはいつも刺激をいただいております...!ご来店もお待ちしております,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございました楽しかったね〜！USA,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
あちゃー、それは残念でしたね😢また新しい写真や動画を沢山撮ればいいと思います,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
私も基本引きこもってるので、外に出してもらえてる感じがしますキーコちゃんも人生変わって、応援するのが生き甲斐になるって素敵な人生の歩み方してると思います✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
さぁースカッドバトルの報酬でパック引くばいふっふふふ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
🤔💡なるほど思い出しながら昨日家投げ始められる環境に成りました肝に銘じます👍,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
利確おめー,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
呑む(*⁰▿⁰*)宴じゃ♬宴じゃ☺️ここちゃんのゴエモン3カーニバルと行こう本当楽しすぎて幸せだ👏😂,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
テクノちゃんありがとうございます(´；ω；`)ご理解いただけてうれしいです昨日ちょうど人生ゲームしました！笑水族館だいすきです！！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
内宮に1番近い場所にある酒屋さんの甘酒です機会があれば是非。,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
むふぅ、明日体感してみます本当は今日行くはずが絶賛仕事中で間に合わず…,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
あーちゃんおはよう❤️娘さんからの素敵なプレゼントいいね💕これから寒くなってくるから紫耀くんに包まれて暖めてもらってね😘,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
すごい,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
そーるありがとうね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
でも、知っている人に出会えたから大丈夫だよ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
タグ反応ありがとうございます！どの子も可愛い…でも個人的にみるくちゃんがタイプです♪良ければ仲良くして下さい,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 DAMとも×prediaイベントにお越しの皆さんありがとうございました‼️楽しかった💕💕💕💕,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
まきさん、タピオカめっちゃモチモチで美味しいよ☝️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます銀魂見とけばよかった…はたらく細胞も数話みて消化してないですけど、これは全部見るつもり👀逆転裁判はアニメになってるのもしらなかったw,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
わかりました💭💓私のことは、あやでもなんでもお好きに呼んでくださいおいくつですか〜？？,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
このやろう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
これ我ながら天才ツイだとおもう。キャラ解釈合いすぎる。自画自賛,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ひゃー💕めるぽぽさんありがとうございます😍😍素の笑顔でいちゃらぶしてほしいです～💕💕,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
初めまして！コメント頂きありがとうございます！♬最初に登場した宮本さんが頭を下げてる姿も印象的でしたが、その後の目を閉じて首を振ってる姿で更にジーーンときますよね😢✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
色々作ってみると良いよそのうちレシピ見ないでも作れるよーになる( ‘-^ )b,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとういい子でいますw,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
みぃな🌷さん おっはよ➰バイクって🛵ぢゃなくてコッチのバイクだから➡️🚴‍♂️暖かくすると汗ダクでタイヘンなんだ➰😅何かイイ服あるといいんだけどネ今週もヨロシクねーっ🎵,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お早いですね！おはようございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 B賞当選した！！めっちゃ嬉しい#プロスピａ #大抽選会,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
見ていると、ずっと見入ってしまいそうなほど魅力的な作品です😍見ていると、なんかため息が出そうなほど素敵な作品でした,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ジコキンさんおめありです～！結局どんな夢を見てたのかは覚えてないんですが、朝はすっきり起きられました,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます🌞ライブ楽しんで,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お粗末様でした✨くぅーさん強すぎよ(笑),"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"おつかれさまです^ ^私は大丈夫ですよ！むしろ今日厳しいようなら別の日でも構いませんNasuさんの予定に合わせます(´,,･ω･,,`)","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
約10日ぶりのドラクエ楽しかった酔っ払いの絡み方をしてしまって申し訳なかった(･ω･`;) 友達と遊んだ後に水の領界クリアして月イベもやって満足！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
宇野ちゃん欲しいです🙏💜お願いします,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます！🍀🌸今日も宜しくお願いします(*´∇｀)ﾉ♪ボチボチゆるりと良い１日を！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
慎吾ちゃんが楽しかったなら良かったね〜💚 #ファミマ #お母さん食堂 #香取慎吾 #チーズインハンバーグ うちの冷蔵庫にあるよ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
かずさん。🙋  ☀お早う御座います。🙇💓,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 秋服の早見さんこの三人は絵になるな～,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
友ちんのお仕事だったら両利きが良かったねぇ〰️😉私は右利きだから両利きが羨ましいし凄い頑張って努力したんだよね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
レイさん、はじめまして！繋がりタグへの反応ありがとうございます(お迎え遅くなりました💦)もし良ければ繋がりませんか？？,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
偏りが激しい！Σ(×_×;)!ドンマイ！ドンマイ！それとおめでとうございます🙌,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
あ、寝たらぶん殴るから♡♡👊((,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
わなびちゃんおはようあたしが上手に撮れるようになるまでアイドルしてね？ジソンさん…(ˊ̥̥̥̥̥ ³ ˋ̥̥̥̥̥),"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
やったーーーー！！！ありがとう〜！！✨✨楽しみにしてる…！🙋‍♀️🌸,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
わお♡ありがとうございます!!私も回ってきたのをＲＴしてます自分も知らなかった事とかメモ的にＲＴして復習に役立ててます。,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
出稼ぎお疲れ様でした🙇🏻🎉風俗の女の子向けサイトを運営しておりますので何かございましたらお気軽にご相談ください⭐️https://t.co/MQqOK0mKZR,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ホントに羨ましい数字に強いほうがお得よ👍😄,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
こまりちゃん、冷静な答えだ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
痛みが出てる間は安静で、痛みが引いてこればどんどん歩いたり痛みの出ない範囲で使って行ってください🔥,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 #しらべぇ さんありがとうございます💖記事読んでねっ✨✨#ギルド#初恋あやぽん#ソフマップ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"ハーイ(^O^"")／ありがとうございました#ジェジュン #Defiance #np","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
『君のうた』フラゲ♪タワレコさん、記念レシート♡嬉しい,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
どーもです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます☺️7時間寝ました清々しいですね！！仕事いってきー💪🏻,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
あ！私は韓国人なんです！！💕💕,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
長旅だけど、気をつけて！🙌🙌🙌パワー送ってる,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます🙇‍♀️参考にさせていただきますね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
リプありがと。,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
最近また排気量論争が(笑),"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
もう3杯目なんです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 お知らせ ありがとうございます次回のオンエアを楽しみにしてます❤#ジェジュン #Defiance #np,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
みんなおはよー！今日は土曜補習で学校！！午前だけだから頑張るぞー,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
私もUUUMは行った事ないよサイル、頑張って！応援してくれる人いっぱいいるよ😄チョコツイ楽しみ✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとう！いつでも待ってる,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ちっちくしょうマバンヤさまにいいつけてやるあー民なので嬉しいです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
駅でパパを迎えにきたままと小さい女の子。エスカレーターでパパの姿見つけた時の女の子の顔が可愛すぎた💗,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
突然すいません。写真のアンパンマンおもちゃ、なんという名前でですか？？我が家にも導入したく...,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
今日のエリア確認したらめっちゃ勝ってた～うへへ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます‼️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます✨今日も少し寒いけど良い朝です。,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
一年前Mステ出演記念に描いた絵,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
そうですね最近 フレンチ思考のラーメンには 少し疑問を感じます💦,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
こんにちは～✋今日もよろしくです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございますこちらこそですよ😍💕また遊びましょう😎👍,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます😃🍓心を込めてお作りしましたョー,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます今朝はグ〜ンと気温低目ひ〜んやり‼︎日中は爽やかな清々しい晴天予報です☀️心も穏やか清々しく優しい気持ちで一日過ごしたいです🤗,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはよぉー☀️✋昨日はお疲れ様＆ありがとうね！(*´︶`*)♡Thanks!今週も元気に頑張ろ～(ง •̀_•́)งﾌｧｲﾄｰ!,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
HoneyWorks「可愛くなりたい」で！！絶対、歌詞と声が合うと思う,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
今日から仕事です頑張ります😙,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
フォローありがとうございますよろしくお願いします(^^),"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます逃げます～ササッ(((・・;) 笑,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お昼食べ損ねてお腹減った〜！会議終わったのでご飯行ってくる✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
国内の代理店では無理ですが、本国のフェラーリの審査に通れば買えますよお金があってもフェラーリの乗車履歴とかサーキットの試乗履歴も審査の対象らしいですが😅,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
フォローありがとうございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとう行ってきまーす( ﾟ∀ﾟ)ﾉｼ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
くーちゃん٩(๑´0`๑)۶♬おっはー♬からの〜おつあり〜終わって帰って来たけど…先日の作業の続きでネカフェにこもる予定まだ早いけど夜勤ふぁいと💪開いて…パタン（閉じた）😆,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
片道1時間だと結構距離がありますよね💦でも時々食べたくなるの分かります、安いし美味しいですよね✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
フランクさんありがとうございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
鈴華ゆう子さんのネイルを新しくしましたっ✨サンプルから選んでくれたデザインから🙌🙌🙏💓パープル可愛い♡いつもありがとうございます🙏🙏🙏✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
つらとんたんwありがとうございました,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
優希さんこんにちは！まじ卍投票ありがとうございます🧡今週もまたよろしくお願いします🤲,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お疲れちゃん。楽しめて良かったね。ツインテールとリボン🎀もめっちゃ似合ってるぅ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
運転眠かったけど無事帰宅できたよ🚗これでまたケミカリに会えるね♪あ〜楽しい2日間だったな〜,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
運動会とか、父が張り切るタイプだったので親子競技特にトラウマ。。今となっては笑い話だけれども！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます⸜(* ॑  ॑* )⸝ みのりって名前なので好きに呼んでください✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
こちらこそ！ありがとう武道館行けたら武道館で写真撮る！！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
いいえ〜これからもよろしくねー,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
そこまで積極的になってくれると嬉しいんですけどねもうちょっと回数重ねてからですかね。後輩ちゃん…,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お疲れ様でした～✨念のため、大事大事です今日はゆっくり休んでください‼️うささんの健康を離れた所からお祈りしてます✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ルフレ白狐コス似合うなー✨　お面アクセも似あいそう&lt;,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お疲れ様です💗,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます✨👌がんばります‼️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます頑張ります😍,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはよう♡みゅーちゃん上手く撮れてないけど💦綺麗なピンク色の空やったよ✨✨✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます♡裏面にはお気に入りレストランのカードを入れていっています😝,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
楽しい!!!!!!!!!!,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
レトロでめっちゃかわいいですよねサイコソーダのミラー持ってます☺️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2着ありがとう╰( ^o^)╮-｡･*･:≡🍎✨tip 3939 cafe:coin,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99年3月生まれなのでギリ笑いえいえオレオはショーケ行く？,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
うんそんな人生でありたい,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 色んな想いと感情が駆け巡る…とってもいい写真やっぱりキヨマーには笑顔が似合います！！#PL学園 #宇部商 #高知商,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ビーバップ、ワイも観たwwブラックレインは迫力のある映画やったなぁ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
いいねありがとう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
調子にバンバン乗っちゃってモリモリ元気印蛍ちゃんに成ってね💕明るく元気でおきゃんな素敵蛍ちゃんめんこいです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます☘️今日もよろしくお願いします💮。,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おつかれさま！ありがとーございました,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
なおぽん‼️おはやっぷー＼(^o^)／,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
仲が良いほど喧嘩しますね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
そぅだね！！楽しみに待ってよ〜こちらこそ今日もよろしくね(*Ü*),"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
よかったあーね笑笑頑張って！！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
私、東京住みですよ〜🐶🏢💗,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます。空気が冷たい快晴の朝。素敵な1日でありますように🍀🌰🍄,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
いえいえ🙌女の子からのリプ嬉しいです💕良かったら仲良くして下さい✨経験浅いわりに自信持っちゃってる若いパリピ系の店長さんでした☺️☺️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
野菜がちょっと少ないけど、頑張りましたね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
イェーイッ👍👍,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
朝は堺商人まつり🌟きれいな晴天です🌈#大仙公園 催し広場,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます楽しかったです〜,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
時間あったらリグマ近々やりましょー,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
はい！ありがとうです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます🙇まさか東京生まれの子供達が福島で子育てをするとは!!元気に育っていますいちばん下の女の子、この子は大物になる予感💦💦,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
こちらこそありがとう仲良くして下さい(*´꒳`*)✨ツイッターでも！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございますねます〜〜おやすみなさい😘笑,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
広島からおはようございます！事務員さん,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
あおちゃんおはよ〜！ありがとう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございます,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
・今日も始まりました🎶最終日です可愛いクマたちが大集合してます🐻・限定の子は、全て完売してしまいました。ごめんなさい😢・#會空#あいくー#会津木綿#AIQ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ちゃんと蘇生しに行ったからセーフです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Tomさん、こんばんは✨ピアノの練習は1時間30分から2時間程度ですよ😄,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます、ジャンヌさん。熱は下がったのでもう大丈夫です,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
したよ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございますっ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
秀さんおはよです🌻🌻今日も、お仕事頑張って気をつけて行ってらっしゃい🌻🌻🌻🚗🚗💨💨💨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
風邪など吹き飛ばして、楽日まで頑張ってくださーい！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
？？？いやいや、音楽室に鳥と犬(大吉！？)はダメでしょ！ww(めっちゃ可愛い)で、レインボーとは🤔❔,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
もっふもふですよ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
一度座ると立ち上がるのが難しい状態の人だったかもしれませんからひかりさんもひと声かけて差し上げたのだから気にし過ぎずに,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございますあと数日、油断せずに参ります！！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございまーす🎶🍀朝になってしまいました！陶芸に心そわそわですね🍀しんすけさんなら    きっと いい物が作れそうですね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
もしいらした際には名古屋何もない自慢を繰り広げさせて頂きますねw,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとうございますメガドンキで売ってるテープLEDが意外に良い味出してくれます笑,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ぷっちょさんおはようございます✨ほんと最高のバイク日和ですね✨楽しんでくださいよ〜😁👍✨良い一日を！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
💗MONSTER PIE💗食べたい🤤💕💕いいなと思ったら🍓✨#TWICE #した人全員フォローする,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
FF外から失礼いたします💦グンモーニン→Good morning みたいですよ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
わーーーいつもありがとうございます😂😂💕 私はののさんグッズが欲しいですね…💕,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます☀️☕早おきですね今日も宜しくお願いします☆,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
美味しかった………うへへ………,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
こんばんは〜〜お仕事から帰宅しました外寒かったですよ😲😲秋晴れって長続きしないんですよね😿😿💦💦💦,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
わーい🙌ありがとうございますとても素敵なアレンジですね❣️✨✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
悲しいことや嫌なこと、ムカついたこと何でもぶつけて良いんだぞ〜！！！お互いそうやって乗り越えよう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
すごいキリのいいところで仕事おわったからストレッチしてから絵かこう～,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
始まったー！ 中居くん こんばんは#ナカイの窓,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはよーお疲れさま❗手降ろしなん？今日はたっぷりチャージして癒されてきてね,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
くるりちゃんお疲れ様でした！毎日投票するルーティンも楽しかったです笑そして会いに行けたのも思い出。次も頑張ってください！,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます☀😃❗。靴擦れでの出張大変ですね😞。無理せずボチボチと頑張って、無事に(？)帰ってきて下さいね👍。,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
明日です！！僕の出番は17:35〜17:55です！^_^R.O君の主催、頑張って盛り上げたいと思います！お取り置きなどお待ちしてます！^_^,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
なとぎん、こちらこそありがとうよかったら今後もよろしくお願いします…_:(´ཀ`」 ∠):,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
なるべくお一人で居る方に声かけるようにしとる楽しい時間すごしてほしいからね。よちゃんの緊張はわしがほぐす。もみもみ←どこを,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ありがとう,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ぜっつーさん…☆おはよーございます💦昨日は最後までお疲れさまでしたぁ٩(๑❛ᴗ❛๑)۶また、よろしくお願いします😅💨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
おはようございます😃こちらこそ仲良くしてもらえると嬉しいです時間合えば是非遊びましょう〜♪,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
かすいさんありがとうございます！まさかの話題にしていただけるとは…！息子も立派に星の子に育てるしか…笑,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
よーじさんお寿司大好き私もですいつもコメントありがとうございます💕お話できてうれしいです,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
なんなんだろうね、美容師に「あ、ここだけ残してください」とか言ってんのかな,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
お久しぶり‼️夜中に食うとデブるぜ笑笑（＾Ｏ＾）嘘   嘘‼️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
りいさんおはようございます本日もよろしくお願いします🙇‍♂️,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
始めて5日目やっぱポケストップ少ないならしんどいけど、配信したてのときよりいろいろ出てきて楽しい,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
いえいえーっ！こちらこそよろしくお願いします,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
そのスネイルいい色だな～,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
そうだよ～,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
ちょっと派手になってしまったと思ってたのでそう言っていただけて良かったです首筋美しいって😂というかレナクさん今描いてるんですね⁈楽しみにしてます✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Lizaさんおはっよん(｡･ω･)ﾉﾞ ｲｯﾃｷﾏ-ｽ♪水曜ふぁいとぉーヾ(●´∇｀●)ﾉ,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
☆3組にっこにこで可愛いんじゃあ～,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
 わあ本当だ！マンガみたい！😳何だか雰囲気変わりますね☺️お祝いもイラストもありがとうございますっ✨,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
